"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Answer.chosenWord","Approve","Reject"
"3Z8UJEJOCZ591TEXHGW68JHLF5N391","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","37C0GNLMHGVMNMBQ2048Q28DVOSD6K","A1I7ACFIU8U11J","Submitted","Wed Feb 08 02:14:17 PST 2017","Wed Feb 08 02:14:58 PST 2017","Sat Feb 11 02:14:58 PST 2017","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","Even if I worked hard on it , I was very surprised of winning just the first prize .","[{""id"":28,""start"":14,""end"":15,""word"":""just""}]"
"3Z8UJEJOCZ591TEXHGW68JHLF5N391","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3VJ40NV2QJFJTHDROMQHC6CQJA9TO7","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:09:50 PST 2017","Wed Feb 08 02:10:02 PST 2017","Sat Feb 11 02:10:02 PST 2017","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Even if I worked hard on it , I was very surprised of winning just the first prize .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"32XN26MTXZB8L3G9NQHDBUA9CNK0L0","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3JBT3HLQF9UX0TYR9ESENUIXEBSZPB","A1ZP5DU6LI3R03","Submitted","Wed Feb 08 02:18:39 PST 2017","Wed Feb 08 02:18:58 PST 2017","Sat Feb 11 02:18:58 PST 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","In my opinion you should refuse my money because the evening and the show were so terrible .","[{""id"":10,""start"":5,""end"":6,""word"":""refuse""}]"
"32XN26MTXZB8L3G9NQHDBUA9CNK0L0","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3N2BF7Y2VRM5O51KBCUF6JKXDG0MHC","A2MEH335VJ0S8P","Submitted","Wed Feb 08 02:20:05 PST 2017","Wed Feb 08 02:20:21 PST 2017","Sat Feb 11 02:20:21 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","In my opinion you should refuse my money because the evening and the show were so terrible .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"32XN26MTXZB8L3G9NQHDBUA9CNK0L0","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3NGMS9VZTMAF4ZIXUZ2288OB00BFF0","A3D6IPJ4RBCNVY","Submitted","Wed Feb 08 02:21:10 PST 2017","Wed Feb 08 02:21:38 PST 2017","Sat Feb 11 02:21:38 PST 2017","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","In my opinion you should refuse my money because the evening and the show were so terrible .","[{""id"":30,""start"":15,""end"":16,""word"":""so""}]"
"3NI0WFPPI98Q2ID20MBBMBSCMSV60Y","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3PZDLQMM0UDO0TMBF2XUGJ9JUJEC22","A1M62AK1APB3FX","Submitted","Wed Feb 08 02:07:00 PST 2017","Wed Feb 08 02:07:21 PST 2017","Sat Feb 11 02:07:21 PST 2017","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","The home of the future will be very impersonally and the atmosfear will be cold and very essencial .","[{""id"":22,""start"":11,""end"":12,""word"":""atmosfear""},{""id"":34,""start"":17,""end"":18,""word"":""essencial""}]"
"3NI0WFPPI98Q2ID20MBBMBSCMSV60Y","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3S3AMIZX3VXB33KRCRHBC20NRA3CDB","A31CM0OILDZDXL","Submitted","Wed Feb 08 02:08:24 PST 2017","Wed Feb 08 02:08:59 PST 2017","Sat Feb 11 02:08:59 PST 2017","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","The home of the future will be very impersonally and the atmosfear will be cold and very essencial .","[{""id"":16,""start"":8,""end"":9,""word"":""impersonally""},{""id"":22,""start"":11,""end"":12,""word"":""atmosfear""},{""id"":34,""start"":17,""end"":18,""word"":""essencial""}]"
"3NI0WFPPI98Q2ID20MBBMBSCMSV60Y","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3UOUJI6MTE6LN368PI3N0FPLESLXU7","A28X8BW3FST57Q","Submitted","Wed Feb 08 02:04:57 PST 2017","Wed Feb 08 02:07:31 PST 2017","Sat Feb 11 02:07:31 PST 2017","","","","154","100% (2/2)","100% (2/2)","100% (2/2)","The home of the future will be very impersonally and the atmosfear will be cold and very essencial .","[{""id"":16,""start"":8,""end"":9,""word"":""impersonally""},{""id"":22,""start"":11,""end"":12,""word"":""atmosfear""}]"
"3V8JSVE8YYIRCS22EC5IQRE9F3XYEB","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","38JBBYETQP2D05LCF7MDZM6KZ9NE4T","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:14:06 PST 2017","Wed Feb 08 02:14:12 PST 2017","Sat Feb 11 02:14:12 PST 2017","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","They stopped me to do the operetion .","[{""id"":12,""start"":6,""end"":7,""word"":""operetion""}]"
"3V8JSVE8YYIRCS22EC5IQRE9F3XYEB","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3QBD8R3Z22BZCWY19LP94Y0Y3BT4ON","A2MEH335VJ0S8P","Submitted","Wed Feb 08 02:14:30 PST 2017","Wed Feb 08 02:18:25 PST 2017","Sat Feb 11 02:18:25 PST 2017","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","They stopped me to do the operetion .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"3V8JSVE8YYIRCS22EC5IQRE9F3XYEB","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","3WSELTNVR4UURDJQE3LZBBSLUT5TA8","A1M62AK1APB3FX","Submitted","Wed Feb 08 02:07:39 PST 2017","Wed Feb 08 02:07:48 PST 2017","Sat Feb 11 02:07:48 PST 2017","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","They stopped me to do the operetion .","[{""id"":12,""start"":6,""end"":7,""word"":""operetion""}]"
"3Z3R5YC0P3FN1K34ZH2P0S7UC2UTFZ","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","33M4IA01QHTT7BERLO8IV4217TIRXY","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:21:49 PST 2017","Wed Feb 08 02:21:55 PST 2017","Sat Feb 11 02:21:55 PST 2017","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","And I can continue my list on this way ... becouse science never stop on one place .","[{""id"":20,""start"":10,""end"":11,""word"":""becouse""}]"
"3Z3R5YC0P3FN1K34ZH2P0S7UC2UTFZ","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","386CSBG1O0EGCVFV7MASQ1FCE3HQ62","A1YGSIQI52QT9L","Submitted","Wed Feb 08 02:28:45 PST 2017","Wed Feb 08 02:28:56 PST 2017","Sat Feb 11 02:28:56 PST 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","And I can continue my list on this way ... becouse science never stop on one place .","[{""id"":18,""start"":9,""end"":10,""word"":""...""}]"
"3Z3R5YC0P3FN1K34ZH2P0S7UC2UTFZ","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:52 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:52 PST 2017","","","39RP059MEILVXSYYBKKJK8HZI3VMBW","A2A8DB0GJXQ0S5","Submitted","Wed Feb 08 02:19:34 PST 2017","Wed Feb 08 02:20:08 PST 2017","Sat Feb 11 02:20:08 PST 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","And I can continue my list on this way ... becouse science never stop on one place .","[{""id"":20,""start"":10,""end"":11,""word"":""becouse""},{""id"":18,""start"":9,""end"":10,""word"":""...""},{""id"":28,""start"":14,""end"":15,""word"":""on""}]"
"39N6W9XWRDFPW6YTK7V6QUZLSJCYGS","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3HL8HNGX46T63PRKRD2AYC20X2G9F2","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:08:42 PST 2017","Wed Feb 08 02:08:51 PST 2017","Sat Feb 11 02:08:51 PST 2017","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","To continue with the others information you need , I would prefer to sleep in tent because of the proximity to the nature .","[{""id"":8,""start"":4,""end"":5,""word"":""others""}]"
"39N6W9XWRDFPW6YTK7V6QUZLSJCYGS","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3MTMREQS4WAMJUNK98QAYVZKYNOWA2","A1YGSIQI52QT9L","Submitted","Wed Feb 08 02:27:10 PST 2017","Wed Feb 08 02:27:27 PST 2017","Sat Feb 11 02:27:27 PST 2017","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","To continue with the others information you need , I would prefer to sleep in tent because of the proximity to the nature .","[{""id"":16,""start"":8,""end"":9,""word"":"",""}]"
"39N6W9XWRDFPW6YTK7V6QUZLSJCYGS","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3TXD01ZLD59UP1IY571I34SNLXKU4T","AHA28L276D6OX","Submitted","Wed Feb 08 03:59:29 PST 2017","Wed Feb 08 03:59:50 PST 2017","Sat Feb 11 03:59:50 PST 2017","","","","21","100% (3/3)","100% (3/3)","100% (2/2)","To continue with the others information you need , I would prefer to sleep in tent because of the proximity to the nature .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"3VDI8GSXAFLAH07B73XCRHBJZ4A8GP","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","30X31N5D64ITCD6BP3G916WZSASAS1","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:00:00 PST 2017","Wed Feb 08 02:00:12 PST 2017","Sat Feb 11 02:00:12 PST 2017","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","I 'm sure all the things which are based on electronic parts will totally change .","[{""id"":1,""word"":""   "",""start"":""1"",""end"":""1""}]"
"3VDI8GSXAFLAH07B73XCRHBJZ4A8GP","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3D8YOU6S9FC84OMCOVUX02C1HOMU6A","A13RSZ2S04QV8J","Submitted","Wed Feb 08 01:57:21 PST 2017","Wed Feb 08 01:57:37 PST 2017","Sat Feb 11 01:57:37 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","I 'm sure all the things which are based on electronic parts will totally change .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"3VDI8GSXAFLAH07B73XCRHBJZ4A8GP","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3LPW2N6LKUUCLKMYJCKS8WY1LTBU5U","A1MM17H461UV4J","Submitted","Wed Feb 08 01:56:54 PST 2017","Wed Feb 08 01:57:26 PST 2017","Sat Feb 11 01:57:26 PST 2017","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","I 'm sure all the things which are based on electronic parts will totally change .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"306996CF6WCWFJFFSWWJBWXE5LCB1R","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3Q5ZZ9ZEVP7ENNFLG9JNC4GCO2K85T","A1UIKSG4IKHGCZ","Submitted","Wed Feb 08 02:00:24 PST 2017","Wed Feb 08 02:00:45 PST 2017","Sat Feb 11 02:00:45 PST 2017","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","We 're looking forward to hearing from you .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
"306996CF6WCWFJFFSWWJBWXE5LCB1R","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3U8YCDAGXQ8LYKTG5XUBH05L10UQ00","A4H1NYJVE7C53","Submitted","Wed Feb 08 01:57:47 PST 2017","Wed Feb 08 01:57:53 PST 2017","Sat Feb 11 01:57:53 PST 2017","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","We 're looking forward to hearing from you .","[{""id"":10,""start"":5,""end"":6,""word"":""hearing""}]"
"306996CF6WCWFJFFSWWJBWXE5LCB1R","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Wed Feb 08 01:55:53 PST 2017","3","BatchId:2679983;OriginalHitTemplateId:712361150;","3600","259200","Wed Feb 15 01:55:53 PST 2017","","","3ZOTGHDK5J3IEH0CZMLR21G4HRWOSE","A2MEH335VJ0S8P","Submitted","Wed Feb 08 02:19:25 PST 2017","Wed Feb 08 02:20:04 PST 2017","Sat Feb 11 02:20:04 PST 2017","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","We 're looking forward to hearing from you .","[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}]"
